lambda	class
8.525200000e-01	4
8.525600000e-01	4
8.526000000e-01	4
8.526400000e-01	4
8.526800000e-01	4
8.527200000e-01	4
8.527600000e-01	4
8.528000000e-01	4
8.528400000e-01	4
8.528800000e-01	4
8.529200000e-01	4
8.529600000e-01	4
8.530000000e-01	4
8.530400000e-01	4
8.530800000e-01	4
8.531200000e-01	4
8.531600000e-01	4
8.532000000e-01	4
8.532400000e-01	4
8.532800000e-01	4
8.533200000e-01	4
8.533600000e-01	4
8.534000000e-01	4
8.534400000e-01	4
8.534800000e-01	4
8.535200000e-01	4
8.535600000e-01	4
8.536000000e-01	4
8.536400000e-01	4
8.536800000e-01	4
8.537200000e-01	4
8.537600000e-01	4
8.538000000e-01	4
8.538400000e-01	4
8.538800000e-01	4
8.539200000e-01	4
8.539600000e-01	4
8.540000000e-01	4
8.540400000e-01	4
8.540800000e-01	4
8.541200000e-01	4
8.541600000e-01	4
8.542000000e-01	4
8.542400000e-01	4
8.542800000e-01	4
8.543200000e-01	4
8.543600000e-01	4
8.544000000e-01	4
8.544400000e-01	4
8.544800000e-01	4
8.545200000e-01	4
8.545600000e-01	4
8.546000000e-01	4
8.546400000e-01	4
8.546800000e-01	4
8.547200000e-01	4
8.547600000e-01	4
8.548000000e-01	4
8.548400000e-01	4
8.548800000e-01	4
8.549200000e-01	4
8.549600000e-01	4
8.550000000e-01	4
8.550400000e-01	4
8.550800000e-01	4
8.551200000e-01	4
8.551600000e-01	4
8.552000000e-01	4
8.552400000e-01	4
8.552800000e-01	4
8.553200000e-01	4
8.553600000e-01	4
8.554000000e-01	4
8.554400000e-01	4
8.554800000e-01	4
8.555200000e-01	4
8.555600000e-01	4
8.556000000e-01	4
8.556400000e-01	4
8.556800000e-01	4
8.557200000e-01	4
8.557600000e-01	4
8.558000000e-01	4
8.558400000e-01	4
8.558800000e-01	4
8.559200000e-01	4
8.559600000e-01	4
8.560000000e-01	4
8.560400000e-01	4
8.560800000e-01	4
8.561200000e-01	4
8.561600000e-01	4
8.562000000e-01	4
8.562400000e-01	4
8.562800000e-01	4
8.563200000e-01	4
8.563600000e-01	4
8.564000000e-01	4
8.564400000e-01	4
8.564800000e-01	4
8.565200000e-01	4
8.565600000e-01	4
8.566000000e-01	4
8.566400000e-01	4
8.566800000e-01	4
8.567200000e-01	4
8.567600000e-01	4
8.568000000e-01	4
8.568400000e-01	4
8.568800000e-01	4
8.569200000e-01	4
8.569600000e-01	4
8.570000000e-01	4
8.570400000e-01	4
8.570800000e-01	4
8.571200000e-01	4
8.571600000e-01	4
8.572000000e-01	4
8.572400000e-01	4
8.572800000e-01	4
8.573200000e-01	4
8.573600000e-01	4
8.574000000e-01	4
8.574400000e-01	4
8.574800000e-01	4
8.575200000e-01	4
8.575600000e-01	4
8.576000000e-01	4
8.576400000e-01	4
8.576800000e-01	4
8.577200000e-01	4
8.577600000e-01	4
8.578000000e-01	4
8.578400000e-01	4
8.578800000e-01	4
8.579200000e-01	4
8.579600000e-01	4
8.580000000e-01	4
8.580400000e-01	4
8.580800000e-01	4
8.581200000e-01	4
8.581600000e-01	4
8.582000000e-01	4
8.582400000e-01	4
8.582800000e-01	4
8.583200000e-01	4
8.583600000e-01	4
8.584000000e-01	4
8.584400000e-01	4
8.584800000e-01	4
8.585200000e-01	4
8.585600000e-01	4
8.586000000e-01	8
8.586400000e-01	8
8.586800000e-01	8
8.587200000e-01	8
8.587600000e-01	8
8.588000000e-01	8
8.588400000e-01	8
8.588800000e-01	8
8.589200000e-01	8
8.589600000e-01	8
8.590000000e-01	8
8.590400000e-01	8
8.590800000e-01	8
8.591200000e-01	8
8.591600000e-01	8
8.592000000e-01	8
8.592400000e-01	8
8.592800000e-01	8
8.593200000e-01	8
8.593600000e-01	8
8.594000000e-01	8
8.594400000e-01	8
8.594800000e-01	8
8.595200000e-01	8
8.595600000e-01	8
8.596000000e-01	8
8.596400000e-01	8
8.596800000e-01	8
8.597200000e-01	8
8.597600000e-01	8
8.598000000e-01	8
8.598400000e-01	8
8.598800000e-01	8
8.599200000e-01	8
8.599600000e-01	8
8.600000000e-01	8
8.600400000e-01	8
8.600800000e-01	8
8.601200000e-01	8
8.601600000e-01	8
8.602000000e-01	8
8.602400000e-01	8
8.602800000e-01	8
8.603200000e-01	8
8.603600000e-01	8
8.604000000e-01	8
8.604400000e-01	8
8.604800000e-01	8
8.605200000e-01	8
8.605600000e-01	8
8.606000000e-01	8
8.606400000e-01	8
8.606800000e-01	8
8.607200000e-01	8
8.607600000e-01	8
8.608000000e-01	8
8.608400000e-01	8
8.608800000e-01	8
8.609200000e-01	8
8.609600000e-01	8
8.610000000e-01	8
8.610400000e-01	8
8.610800000e-01	8
8.611200000e-01	8
8.611600000e-01	8
8.612000000e-01	8
8.612400000e-01	8
8.612800000e-01	8
8.613200000e-01	8
8.613600000e-01	8
8.614000000e-01	8
8.614400000e-01	8
8.614800000e-01	8
8.615200000e-01	8
8.615600000e-01	8
8.616000000e-01	8
8.616400000e-01	8
8.616800000e-01	8
8.617200000e-01	8
8.617600000e-01	8
8.618000000e-01	8
8.618400000e-01	8
8.618800000e-01	8
8.619200000e-01	8
8.619600000e-01	8
8.620000000e-01	8
8.620400000e-01	8
8.620800000e-01	8
8.621200000e-01	8
8.621600000e-01	8
8.622000000e-01	8
8.622400000e-01	8
8.622800000e-01	8
8.623200000e-01	8
8.623600000e-01	8
8.624000000e-01	8
8.624400000e-01	8
8.624800000e-01	8
8.625200000e-01	8
8.625600000e-01	8
8.626000000e-01	8
8.626400000e-01	8
8.626800000e-01	8
8.627200000e-01	8
8.627600000e-01	8
8.628000000e-01	8
8.628400000e-01	8
8.628800000e-01	8
8.629200000e-01	8
8.629600000e-01	8
8.630000000e-01	8
8.630400000e-01	8
8.630800000e-01	8
8.631200000e-01	8
8.631600000e-01	8
8.632000000e-01	8
8.632400000e-01	8
8.632800000e-01	8
8.633200000e-01	8
8.633600000e-01	8
8.634000000e-01	8
8.634400000e-01	8
8.634800000e-01	8
8.635200000e-01	8
8.635600000e-01	8
8.636000000e-01	8
8.636400000e-01	8
8.636800000e-01	8
8.637200000e-01	8
8.637600000e-01	8
8.638000000e-01	8
8.638400000e-01	8
8.638800000e-01	8
8.639200000e-01	8
8.639600000e-01	8
8.640000000e-01	8
8.640400000e-01	8
8.640800000e-01	16
8.641200000e-01	16
8.641600000e-01	16
8.642000000e-01	16
8.642400000e-01	16
8.642800000e-01	16
8.643200000e-01	16
8.643600000e-01	16
8.644000000e-01	16
8.644400000e-01	16
8.644800000e-01	16
8.645200000e-01	16
8.645600000e-01	16
8.646000000e-01	16
8.646400000e-01	16
8.646800000e-01	16
8.647200000e-01	16
8.647600000e-01	16
8.648000000e-01	16
8.648400000e-01	16
8.648800000e-01	16
8.649200000e-01	16
8.649600000e-01	16
8.650000000e-01	16
8.650400000e-01	16
8.650800000e-01	16
8.651200000e-01	16
8.651600000e-01	16
8.652000000e-01	16
8.652400000e-01	16
8.652800000e-01	32
8.653200000e-01	32
8.653600000e-01	32
8.654000000e-01	32
8.654400000e-01	32
8.654800000e-01	32
8.655200000e-01	64
8.655600000e-01	64
8.656000000e-01	100
8.656400000e-01	100
8.656800000e-01	99
8.657200000e-01	100
8.657600000e-01	100
8.658000000e-01	100
8.658400000e-01	100
8.658800000e-01	100
8.659200000e-01	91
8.659600000e-01	94
8.660000000e-01	100
8.660400000e-01	100
8.660800000e-01	100
8.661200000e-01	56
8.661600000e-01	100
8.662000000e-01	100
8.662400000e-01	99
8.662800000e-01	24
8.663200000e-01	24
8.663600000e-01	84
8.664000000e-01	99
8.664400000e-01	84
8.664800000e-01	100
8.665200000e-01	100
8.665600000e-01	100
8.666000000e-01	99
8.666400000e-01	100
8.666800000e-01	100
8.667200000e-01	100
8.667600000e-01	100
8.668000000e-01	100
8.668400000e-01	98
8.668800000e-01	100
8.669200000e-01	100
8.669600000e-01	100
8.670000000e-01	100
8.670400000e-01	100
8.670800000e-01	100
8.671200000e-01	100
8.671600000e-01	100
8.672000000e-01	100
8.672400000e-01	100
8.672800000e-01	96
8.673200000e-01	100
8.673600000e-01	100
8.674000000e-01	100
8.674400000e-01	100
8.674800000e-01	100
8.675200000e-01	100
8.675600000e-01	100
8.676000000e-01	100
8.676400000e-01	20
8.676800000e-01	40
8.677200000e-01	100
8.677600000e-01	100
8.678000000e-01	100
8.678400000e-01	100
8.678800000e-01	100
8.679200000e-01	100
8.679600000e-01	100
8.680000000e-01	99
8.680400000e-01	100
8.680800000e-01	99
8.681200000e-01	100
8.681600000e-01	100
8.682000000e-01	100
8.682400000e-01	100
8.682800000e-01	83
8.683200000e-01	100
8.683600000e-01	100
8.684000000e-01	95
8.684400000e-01	100
8.684800000e-01	100
8.685200000e-01	100
8.685600000e-01	100
8.686000000e-01	100
8.686400000e-01	100
8.686800000e-01	100
8.687200000e-01	100
8.687600000e-01	100
8.688000000e-01	100
8.688400000e-01	100
8.688800000e-01	12
8.689200000e-01	12
8.689600000e-01	12
8.690000000e-01	12
8.690400000e-01	12
8.690800000e-01	24
8.691200000e-01	24
8.691600000e-01	47
8.692000000e-01	99
8.692400000e-01	94
8.692800000e-01	64
8.693200000e-01	98
8.693600000e-01	100
8.694000000e-01	100
8.694400000e-01	99
8.694800000e-01	100
8.695200000e-01	100
8.695600000e-01	100
8.696000000e-01	100
8.696400000e-01	97
8.696800000e-01	100
8.697200000e-01	100
8.697600000e-01	100
8.698000000e-01	97
8.698400000e-01	100
8.698800000e-01	100
8.699200000e-01	100
8.699600000e-01	100
8.700000000e-01	20
8.700400000e-01	100
8.700800000e-01	98
8.701200000e-01	100
8.701600000e-01	100
8.702000000e-01	100
8.702400000e-01	100
8.702800000e-01	100
8.703200000e-01	100
8.703600000e-01	100
8.704000000e-01	100
8.704400000e-01	100
8.704800000e-01	100
8.705200000e-01	100
8.705600000e-01	100
8.706000000e-01	98
8.706400000e-01	100
8.706800000e-01	100
8.707200000e-01	100
8.707600000e-01	100
8.708000000e-01	100
8.708400000e-01	100
8.708800000e-01	79
8.709200000e-01	100
8.709600000e-01	100
8.710000000e-01	100
8.710400000e-01	100
8.710800000e-01	100
8.711200000e-01	100
8.711600000e-01	100
8.712000000e-01	100
8.712400000e-01	100
8.712800000e-01	100
8.713200000e-01	97
8.713600000e-01	100
8.714000000e-01	100
8.714400000e-01	100
8.714800000e-01	100
8.715200000e-01	100
8.715600000e-01	99
8.716000000e-01	100
8.716400000e-01	100
8.716800000e-01	100
8.717200000e-01	100
8.717600000e-01	100
8.718000000e-01	100
8.718400000e-01	100
8.718800000e-01	100
8.719200000e-01	100
8.719600000e-01	100
8.720000000e-01	99
8.720400000e-01	100
8.720800000e-01	99
8.721200000e-01	100
8.721600000e-01	100
8.722000000e-01	100
8.722400000e-01	100
8.722800000e-01	99
8.723200000e-01	97
8.723600000e-01	100
8.724000000e-01	100
8.724400000e-01	100
8.724800000e-01	100
8.725200000e-01	100
8.725600000e-01	100
8.726000000e-01	96
8.726400000e-01	100
8.726800000e-01	100
8.727200000e-01	99
8.727600000e-01	100
8.728000000e-01	91
8.728400000e-01	100
8.728800000e-01	100
8.729200000e-01	100
8.729600000e-01	100
8.730000000e-01	14
8.730400000e-01	98
8.730800000e-01	100
8.731200000e-01	100
8.731600000e-01	100
8.732000000e-01	100
8.732400000e-01	100
8.732800000e-01	100
8.733200000e-01	100
8.733600000e-01	100
8.734000000e-01	100
8.734400000e-01	95
8.734800000e-01	100
8.735200000e-01	98
8.735600000e-01	100
8.736000000e-01	99
8.736400000e-01	100
8.736800000e-01	100
8.737200000e-01	100
8.737600000e-01	96
8.738000000e-01	100
8.738400000e-01	100
8.738800000e-01	100
8.739200000e-01	100
8.739600000e-01	100
8.740000000e-01	100
8.740400000e-01	99
8.740800000e-01	100
8.741200000e-01	100
8.741600000e-01	100
8.742000000e-01	99
8.742400000e-01	100
8.742800000e-01	100
8.743200000e-01	100
8.743600000e-01	100
8.744000000e-01	100
8.744400000e-01	99
8.744800000e-01	100
8.745200000e-01	100
8.745600000e-01	100
8.746000000e-01	100
8.746400000e-01	100
8.746800000e-01	100
8.747200000e-01	100
8.747600000e-01	100
8.748000000e-01	95
8.748400000e-01	100
8.748800000e-01	100
8.749200000e-01	100
8.749600000e-01	100
8.750000000e-01	100
8.750400000e-01	97
8.750800000e-01	100
8.751200000e-01	100
8.751600000e-01	10
8.752000000e-01	10
8.752400000e-01	10
8.752800000e-01	10
8.753200000e-01	10
8.753600000e-01	20
8.754000000e-01	20
8.754400000e-01	40
8.754800000e-01	97
8.755200000e-01	30
8.755600000e-01	100
8.756000000e-01	97
8.756400000e-01	100
8.756800000e-01	100
8.757200000e-01	99
8.757600000e-01	100
8.758000000e-01	100
8.758400000e-01	100
8.758800000e-01	100
8.759200000e-01	100
8.759600000e-01	100
8.760000000e-01	100
8.760400000e-01	100
8.760800000e-01	100
8.761200000e-01	100
8.761600000e-01	100
8.762000000e-01	100
8.762400000e-01	100
8.762800000e-01	100
8.763200000e-01	100
8.763600000e-01	100
8.764000000e-01	100
8.764400000e-01	100
8.764800000e-01	100
8.765200000e-01	100
8.765600000e-01	100
8.766000000e-01	100
8.766400000e-01	100
8.766800000e-01	100
8.767200000e-01	100
8.767600000e-01	100
8.768000000e-01	100
8.768400000e-01	100
8.768800000e-01	99
8.769200000e-01	100
8.769600000e-01	100
8.770000000e-01	100
8.770400000e-01	100
8.770800000e-01	100
8.771200000e-01	100
8.771600000e-01	100
8.772000000e-01	100
8.772400000e-01	100
8.772800000e-01	100
8.773200000e-01	99
8.773600000e-01	100
8.774000000e-01	14
8.774400000e-01	99
8.774800000e-01	100
8.775200000e-01	99
8.775600000e-01	99
8.776000000e-01	96
8.776400000e-01	100
8.776800000e-01	100
8.777200000e-01	100
8.777600000e-01	100
8.778000000e-01	99
8.778400000e-01	98
8.778800000e-01	100
8.779200000e-01	100
8.779600000e-01	100
8.780000000e-01	100
8.780400000e-01	100
8.780800000e-01	100
8.781200000e-01	100
8.781600000e-01	100
8.782000000e-01	100
8.782400000e-01	100
8.782800000e-01	100
8.783200000e-01	100
8.783600000e-01	100
8.784000000e-01	100
8.784400000e-01	100
8.784800000e-01	100
8.785200000e-01	100
8.785600000e-01	100
8.786000000e-01	100
8.786400000e-01	100
8.786800000e-01	100
8.787200000e-01	100
8.787600000e-01	100
8.788000000e-01	100
8.788400000e-01	100
8.788800000e-01	100
8.789200000e-01	100
8.789600000e-01	99
8.790000000e-01	100
8.790400000e-01	100
8.790800000e-01	100
8.791200000e-01	100
8.791600000e-01	100
8.792000000e-01	100
8.792400000e-01	100
8.792800000e-01	100
8.793200000e-01	100
8.793600000e-01	100
8.794000000e-01	99
8.794400000e-01	100
8.794800000e-01	100
8.795200000e-01	100
8.795600000e-01	83
8.796000000e-01	100
8.796400000e-01	100
8.796800000e-01	100
8.797200000e-01	100
8.797600000e-01	100
8.798000000e-01	100
8.798400000e-01	100
8.798800000e-01	98
8.799200000e-01	100
8.799600000e-01	100
8.800000000e-01	99
8.800400000e-01	100
8.800800000e-01	100
8.801200000e-01	100
8.801600000e-01	100
8.802000000e-01	100
8.802400000e-01	100
8.802800000e-01	100
8.803200000e-01	100
8.803600000e-01	100
8.804000000e-01	100
8.804400000e-01	100
8.804800000e-01	100
8.805200000e-01	98
8.805600000e-01	100
8.806000000e-01	100
8.806400000e-01	100
8.806800000e-01	100
8.807200000e-01	100
8.807600000e-01	83
8.808000000e-01	100
8.808400000e-01	100
8.808800000e-01	6
8.809200000e-01	6
8.809600000e-01	6
8.810000000e-01	6
8.810400000e-01	6
8.810800000e-01	6
8.811200000e-01	6
8.811600000e-01	6
8.812000000e-01	6
8.812400000e-01	6
8.812800000e-01	6
8.813200000e-01	6
8.813600000e-01	6
8.814000000e-01	6
8.814400000e-01	6
8.814800000e-01	6
8.815200000e-01	6
8.815600000e-01	6
8.816000000e-01	6
8.816400000e-01	6
8.816800000e-01	6
8.817200000e-01	6
8.817600000e-01	6
8.818000000e-01	6
8.818400000e-01	6
8.818800000e-01	6
8.819200000e-01	12
8.819600000e-01	12
8.820000000e-01	12
8.820400000e-01	12
8.820800000e-01	12
8.821200000e-01	12
8.821600000e-01	12
8.822000000e-01	12
8.822400000e-01	12
8.822800000e-01	12
8.823200000e-01	12
8.823600000e-01	24
8.824000000e-01	24
8.824400000e-01	24
8.824800000e-01	48
8.825200000e-01	99
8.825600000e-01	99
8.826000000e-01	100
8.826400000e-01	100
8.826800000e-01	100
8.827200000e-01	99
8.827600000e-01	99
8.828000000e-01	100
8.828400000e-01	35
8.828800000e-01	100
8.829200000e-01	99
8.829600000e-01	96
8.830000000e-01	67
8.830400000e-01	100
8.830800000e-01	99
8.831200000e-01	100
8.831600000e-01	100
8.832000000e-01	99
8.832400000e-01	99
8.832800000e-01	100
8.833200000e-01	99
8.833600000e-01	100
8.834000000e-01	100
8.834400000e-01	100
8.834800000e-01	99
8.835200000e-01	100
8.835600000e-01	100
8.836000000e-01	100
8.836400000e-01	100
8.836800000e-01	100
8.837200000e-01	100
8.837600000e-01	100
8.838000000e-01	100
8.838400000e-01	100
8.838800000e-01	99
8.839200000e-01	100
8.839600000e-01	100
8.840000000e-01	100
8.840400000e-01	100
8.840800000e-01	100
8.841200000e-01	100
8.841600000e-01	100
8.842000000e-01	100
8.842400000e-01	100
8.842800000e-01	100
8.843200000e-01	100
8.843600000e-01	100
8.844000000e-01	100
8.844400000e-01	100
8.844800000e-01	100
8.845200000e-01	99
8.845600000e-01	100
8.846000000e-01	100
8.846400000e-01	100
8.846800000e-01	100
8.847200000e-01	100
8.847600000e-01	100
8.848000000e-01	100
8.848400000e-01	100
8.848800000e-01	100
8.849200000e-01	100
8.849600000e-01	100
8.850000000e-01	100
8.850400000e-01	99
8.850800000e-01	100
8.851200000e-01	100
8.851600000e-01	100
8.852000000e-01	99
8.852400000e-01	100
8.852800000e-01	100
8.853200000e-01	99
8.853600000e-01	100
8.854000000e-01	100
8.854400000e-01	100
8.854800000e-01	100
8.855200000e-01	100
8.855600000e-01	100
8.856000000e-01	100
8.856400000e-01	100
8.856800000e-01	100
8.857200000e-01	99
8.857600000e-01	98
8.858000000e-01	99
8.858400000e-01	100
8.858800000e-01	100
8.859200000e-01	100
8.859600000e-01	100
8.860000000e-01	98
8.860400000e-01	100
8.860800000e-01	100
8.861200000e-01	100
8.861600000e-01	100
8.862000000e-01	100
8.862400000e-01	100
8.862800000e-01	100
8.863200000e-01	10
8.863600000e-01	20
8.864000000e-01	97
8.864400000e-01	99
8.864800000e-01	100
8.865200000e-01	100
8.865600000e-01	100
8.866000000e-01	99
8.866400000e-01	100
8.866800000e-01	99
8.867200000e-01	100
8.867600000e-01	100
8.868000000e-01	99
8.868400000e-01	100
8.868800000e-01	100
8.869200000e-01	100
8.869600000e-01	100
8.870000000e-01	100
8.870400000e-01	100
8.870800000e-01	100
8.871200000e-01	100
8.871600000e-01	100
8.872000000e-01	100
8.872400000e-01	100
8.872800000e-01	100
8.873200000e-01	100
8.873600000e-01	100
8.874000000e-01	97
8.874400000e-01	100
8.874800000e-01	99
8.875200000e-01	100
8.875600000e-01	100
8.876000000e-01	100
8.876400000e-01	100
8.876800000e-01	100
8.877200000e-01	100
8.877600000e-01	100
8.878000000e-01	100
8.878400000e-01	99
8.878800000e-01	100
8.879200000e-01	100
8.879600000e-01	100
8.880000000e-01	100
8.880400000e-01	100
8.880800000e-01	100
8.881200000e-01	100
8.881600000e-01	100
8.882000000e-01	100
8.882400000e-01	100
8.882800000e-01	100
8.883200000e-01	100
8.883600000e-01	99
8.884000000e-01	100
8.884400000e-01	100
8.884800000e-01	100
8.885200000e-01	100
8.885600000e-01	99
8.886000000e-01	100
8.886400000e-01	100
8.886800000e-01	100
8.887200000e-01	100
8.887600000e-01	100
8.888000000e-01	100
8.888400000e-01	100
8.888800000e-01	100
8.889200000e-01	100
8.889600000e-01	100
8.890000000e-01	100
8.890400000e-01	100
8.890800000e-01	99
8.891200000e-01	100
8.891600000e-01	100
8.892000000e-01	100
8.892400000e-01	100
8.892800000e-01	100
8.893200000e-01	100
8.893600000e-01	100
8.894000000e-01	100
8.894400000e-01	100
8.894800000e-01	100
8.895200000e-01	100
8.895600000e-01	100
8.896000000e-01	100
8.896400000e-01	100
8.896800000e-01	100
8.897200000e-01	100
8.897600000e-01	100
8.898000000e-01	100
8.898400000e-01	100
8.898800000e-01	100
8.899200000e-01	100
8.899600000e-01	100
8.900000000e-01	100
8.900400000e-01	100
8.900800000e-01	100
8.901200000e-01	100
8.901600000e-01	100
8.902000000e-01	100
8.902400000e-01	100
8.902800000e-01	100
8.903200000e-01	8
8.903600000e-01	8
8.904000000e-01	16
8.904400000e-01	92
8.904800000e-01	90
8.905200000e-01	100
8.905600000e-01	96
8.906000000e-01	100
8.906400000e-01	100
8.906800000e-01	100
8.907200000e-01	100
8.907600000e-01	100
8.908000000e-01	100
8.908400000e-01	100
8.908800000e-01	100
8.909200000e-01	100
8.909600000e-01	100
8.910000000e-01	100
8.910400000e-01	98
8.910800000e-01	100
8.911200000e-01	100
8.911600000e-01	100
8.912000000e-01	100
8.912400000e-01	100
8.912800000e-01	100
8.913200000e-01	100
8.913600000e-01	100
8.914000000e-01	100
8.914400000e-01	100
8.914800000e-01	100
8.915200000e-01	100
8.915600000e-01	100
8.916000000e-01	100
8.916400000e-01	100
8.916800000e-01	100
8.917200000e-01	100
8.917600000e-01	100
8.918000000e-01	100
8.918400000e-01	99
8.918800000e-01	100
8.919200000e-01	34
8.919600000e-01	100
8.920000000e-01	100
8.920400000e-01	100
8.920800000e-01	100
8.921200000e-01	100
8.921600000e-01	100
8.922000000e-01	100
8.922400000e-01	100
8.922800000e-01	100
8.923200000e-01	100
8.923600000e-01	100
8.924000000e-01	100
8.924400000e-01	98
8.924800000e-01	100
8.925200000e-01	100
8.925600000e-01	100
8.926000000e-01	100
8.926400000e-01	100
8.926800000e-01	100
8.927200000e-01	100
8.927600000e-01	100
8.928000000e-01	100
8.928400000e-01	99
8.928800000e-01	100
8.929200000e-01	100
8.929600000e-01	100
8.930000000e-01	100
8.930400000e-01	100
8.930800000e-01	100
8.931200000e-01	100
8.931600000e-01	100
8.932000000e-01	100
8.932400000e-01	100
8.932800000e-01	100
8.933200000e-01	100
8.933600000e-01	100
8.934000000e-01	100
8.934400000e-01	100
8.934800000e-01	100
8.935200000e-01	100
8.935600000e-01	100
8.936000000e-01	100
8.936400000e-01	100
8.936800000e-01	100
8.937200000e-01	100
8.937600000e-01	100
8.938000000e-01	100
8.938400000e-01	100
8.938800000e-01	99
8.939200000e-01	100
8.939600000e-01	100
8.940000000e-01	100
8.940400000e-01	100
8.940800000e-01	100
8.941200000e-01	93
8.941600000e-01	100
8.942000000e-01	100
8.942400000e-01	100
8.942800000e-01	100
8.943200000e-01	100
8.943600000e-01	100
8.944000000e-01	100
8.944400000e-01	100
8.944800000e-01	100
8.945200000e-01	100
8.945600000e-01	100
8.946000000e-01	100
8.946400000e-01	100
8.946800000e-01	100
8.947200000e-01	100
8.947600000e-01	100
8.948000000e-01	100
8.948400000e-01	100
8.948800000e-01	100
8.949200000e-01	99
8.949600000e-01	100
8.950000000e-01	100
8.950400000e-01	100
8.950800000e-01	100
8.951200000e-01	100
8.951600000e-01	100
8.952000000e-01	11
8.952400000e-01	100
8.952800000e-01	100
8.953200000e-01	100
8.953600000e-01	100
8.954000000e-01	100
8.954400000e-01	100
8.954800000e-01	99
8.955200000e-01	100
8.955600000e-01	100
8.956000000e-01	100
8.956400000e-01	100
8.956800000e-01	100
8.957200000e-01	100
8.957600000e-01	100
8.958000000e-01	13
8.958400000e-01	100
8.958800000e-01	100
8.959200000e-01	100
8.959600000e-01	100
8.960000000e-01	100
8.960400000e-01	100
8.960800000e-01	100
8.961200000e-01	100
8.961600000e-01	98
8.962000000e-01	100
8.962400000e-01	100
8.962800000e-01	100
8.963200000e-01	99
8.963600000e-01	100
8.964000000e-01	100
8.964400000e-01	100
8.964800000e-01	100
8.965200000e-01	100
8.965600000e-01	100
8.966000000e-01	9
8.966400000e-01	72
8.966800000e-01	100
8.967200000e-01	100
8.967600000e-01	100
8.968000000e-01	100
8.968400000e-01	100
8.968800000e-01	100
8.969200000e-01	100
8.969600000e-01	100
8.970000000e-01	100
8.970400000e-01	100
8.970800000e-01	100
8.971200000e-01	100
8.971600000e-01	100
8.972000000e-01	100
8.972400000e-01	100
8.972800000e-01	100
8.973200000e-01	100
8.973600000e-01	100
8.974000000e-01	100
8.974400000e-01	100
8.974800000e-01	98
8.975200000e-01	100
8.975600000e-01	100
8.976000000e-01	100
8.976400000e-01	100
8.976800000e-01	100
8.977200000e-01	100
8.977600000e-01	100
8.978000000e-01	91
8.978400000e-01	100
8.978800000e-01	99
8.979200000e-01	99
8.979600000e-01	100
8.980000000e-01	100
8.980400000e-01	100
8.980800000e-01	100
8.981200000e-01	100
8.981600000e-01	100
8.982000000e-01	100
8.982400000e-01	100
8.982800000e-01	100
8.983200000e-01	100
8.983600000e-01	100
8.984000000e-01	100
8.984400000e-01	100
8.984800000e-01	100
8.985200000e-01	100
8.985600000e-01	100
8.986000000e-01	100
8.986400000e-01	100
8.986800000e-01	98
8.987200000e-01	100
8.987600000e-01	100
8.988000000e-01	100
8.988400000e-01	100
8.988800000e-01	100
8.989200000e-01	100
8.989600000e-01	100
8.990000000e-01	100
8.990400000e-01	99
8.990800000e-01	100
8.991200000e-01	100
8.991600000e-01	100
8.992000000e-01	100
8.992400000e-01	100
8.992800000e-01	99
8.993200000e-01	100
8.993600000e-01	100
8.994000000e-01	100
8.994400000e-01	100
8.994800000e-01	100
8.995200000e-01	100
8.995600000e-01	98
8.996000000e-01	99
8.996400000e-01	100
8.996800000e-01	100
8.997200000e-01	100
8.997600000e-01	100
8.998000000e-01	100
8.998400000e-01	100
8.998800000e-01	100
8.999200000e-01	100
8.999600000e-01	100
