q	p	scale
64	61	1.705341068e-01
64	62	1.676335267e-01
64	63	1.659331866e-01
64	64	1.886377275e-01
64	65	1.655331066e-01
64	66	1.642328466e-01
64	67	1.703340668e-01
64	68	1.705341068e-01
64	69	1.653330666e-01
64	70	1.683336667e-01
64	71	1.663332667e-01
64	72	1.651330266e-01
64	73	1.703340668e-01
64	74	1.684336867e-01
64	75	1.655331066e-01
64	76	1.675335067e-01
64	77	1.622324465e-01
64	78	1.671334267e-01
64	79	1.670334067e-01
64	80	1.665333067e-01
64	81	1.660332066e-01
64	82	1.672334467e-01
64	83	1.690338068e-01
64	84	1.615323065e-01
64	85	1.665333067e-01
64	86	1.648329666e-01
64	87	1.636327265e-01
64	88	1.678335667e-01
64	89	1.615323065e-01
64	90	1.673334667e-01
64	91	1.649329866e-01
64	92	1.633326665e-01
64	93	1.655331066e-01
64	94	1.678335667e-01
64	95	1.654330866e-01
64	96	1.658331666e-01
64	97	1.701340268e-01
64	98	1.653330666e-01
64	99	1.708341668e-01
64	100	1.634326865e-01
65	1	1.640328066e-01
65	2	1.620324065e-01
65	3	1.640328066e-01
65	4	1.688337668e-01
65	5	1.689337868e-01
65	6	1.672334467e-01
65	7	1.628325665e-01
65	8	1.715343069e-01
65	9	1.668333667e-01
65	10	1.671334267e-01
65	11	1.699339868e-01
65	12	1.696339268e-01
65	13	1.681336267e-01
65	14	1.664332867e-01
65	15	1.620324065e-01
65	16	1.669333867e-01
65	17	1.650330066e-01
65	18	1.704340868e-01
65	19	1.668333667e-01
65	20	1.692338468e-01
65	21	1.696339268e-01
65	22	1.683336667e-01
65	23	1.691338268e-01
65	24	1.697339468e-01
65	25	1.642328466e-01
65	26	1.636327265e-01
65	27	1.623324665e-01
65	28	1.648329666e-01
65	29	1.648329666e-01
65	30	1.646329266e-01
65	31	1.703340668e-01
65	32	1.613322665e-01
65	33	1.654330866e-01
65	34	1.670334067e-01
65	35	1.671334267e-01
65	36	1.639327866e-01
65	37	1.669333867e-01
65	38	1.654330866e-01
65	39	1.676335267e-01
65	40	1.694338868e-01
65	41	1.698339668e-01
65	42	1.661332266e-01
65	43	1.684336867e-01
65	44	1.649329866e-01
65	45	1.682336467e-01
65	46	1.705341068e-01
65	47	1.593318664e-01
65	48	1.678335667e-01
65	49	1.680336067e-01
65	50	1.630326065e-01
65	51	1.688337668e-01
65	52	1.647329466e-01
65	53	1.641328266e-01
65	54	1.671334267e-01
65	55	1.688337668e-01
65	56	1.655331066e-01
65	57	1.698339668e-01
65	58	1.684336867e-01
65	59	1.646329266e-01
65	60	1.662332466e-01
65	61	1.684336867e-01
65	62	1.615323065e-01
65	63	1.639327866e-01
65	64	1.655331066e-01
65	65	1.889377876e-01
65	66	1.679335867e-01
65	67	1.683336667e-01
65	68	1.708341668e-01
65	69	1.656331266e-01
65	70	1.643328666e-01
65	71	1.720344069e-01
65	72	1.613322665e-01
65	73	1.650330066e-01
65	74	1.649329866e-01
65	75	1.664332867e-01
65	76	1.648329666e-01
65	77	1.646329266e-01
65	78	1.664332867e-01
65	79	1.611322264e-01
65	80	1.665333067e-01
65	81	1.684336867e-01
65	82	1.651330266e-01
65	83	1.658331666e-01
65	84	1.702340468e-01
65	85	1.650330066e-01
65	86	1.667333467e-01
65	87	1.610322064e-01
65	88	1.640328066e-01
65	89	1.670334067e-01
65	90	1.696339268e-01
65	91	1.672334467e-01
65	92	1.673334667e-01
65	93	1.671334267e-01
65	94	1.662332466e-01
65	95	1.647329466e-01
65	96	1.656331266e-01
65	97	1.690338068e-01
65	98	1.686337267e-01
65	99	1.650330066e-01
65	100	1.662332466e-01
66	1	1.647329466e-01
66	2	1.636327265e-01
66	3	1.664332867e-01
66	4	1.635327065e-01
66	5	1.656331266e-01
66	6	1.647329466e-01
66	7	1.666333267e-01
66	8	1.669333867e-01
66	9	1.646329266e-01
66	10	1.633326665e-01
66	11	1.689337868e-01
66	12	1.631326265e-01
66	13	1.652330466e-01
66	14	1.670334067e-01
66	15	1.652330466e-01
66	16	1.675335067e-01
66	17	1.667333467e-01
66	18	1.698339668e-01
66	19	1.740348070e-01
66	20	1.638327666e-01
66	21	1.648329666e-01
66	22	1.654330866e-01
66	23	1.665333067e-01
66	24	1.658331666e-01
66	25	1.606321264e-01
66	26	1.685337067e-01
66	27	1.648329666e-01
66	28	1.620324065e-01
66	29	1.614322865e-01
66	30	1.632326465e-01
66	31	1.666333267e-01
66	32	1.689337868e-01
66	33	1.679335867e-01
66	34	1.709341868e-01
66	35	1.613322665e-01
66	36	1.661332266e-01
66	37	1.574314863e-01
66	38	1.640328066e-01
66	39	1.657331466e-01
66	40	1.650330066e-01
66	41	1.666333267e-01
66	42	1.673334667e-01
66	43	1.680336067e-01
66	44	1.682336467e-01
66	45	1.677335467e-01
66	46	1.682336467e-01
66	47	1.633326665e-01
66	48	1.616323265e-01
66	49	1.646329266e-01
66	50	1.647329466e-01
66	51	1.666333267e-01
66	52	1.651330266e-01
66	53	1.670334067e-01
66	54	1.689337868e-01
66	55	1.687337467e-01
66	56	1.687337467e-01
66	57	1.703340668e-01
66	58	1.679335867e-01
66	59	1.646329266e-01
66	60	1.600320064e-01
66	61	1.659331866e-01
66	62	1.602320464e-01
66	63	1.706341268e-01
66	64	1.642328466e-01
66	65	1.679335867e-01
66	66	1.872374475e-01
66	67	1.655331066e-01
66	68	1.688337668e-01
66	69	1.685337067e-01
66	70	1.638327666e-01
66	71	1.633326665e-01
66	72	1.671334267e-01
66	73	1.647329466e-01
66	74	1.667333467e-01
66	75	1.674334867e-01
66	76	1.672334467e-01
66	77	1.658331666e-01
66	78	1.682336467e-01
66	79	1.738347670e-01
66	80	1.663332667e-01
66	81	1.635327065e-01
66	82	1.674334867e-01
66	83	1.663332667e-01
66	84	1.692338468e-01
66	85	1.665333067e-01
66	86	1.643328666e-01
66	87	1.683336667e-01
66	88	1.585317063e-01
66	89	1.676335267e-01
66	90	1.687337467e-01
66	91	1.682336467e-01
66	92	1.681336267e-01
66	93	1.704340868e-01
66	94	1.702340468e-01
66	95	1.703340668e-01
66	96	1.637327465e-01
66	97	1.630326065e-01
66	98	1.649329866e-01
66	99	1.669333867e-01
66	100	1.657331466e-01
67	1	1.684336867e-01
67	2	1.657331466e-01
67	3	1.644328866e-01
67	4	1.659331866e-01
67	5	1.695339068e-01
67	6	1.677335467e-01
67	7	1.624324865e-01
67	8	1.709341868e-01
67	9	1.673334667e-01
67	10	1.654330866e-01
67	11	1.709341868e-01
67	12	1.693338668e-01
67	13	1.684336867e-01
67	14	1.720344069e-01
67	15	1.696339268e-01
67	16	1.677335467e-01
67	17	1.666333267e-01
67	18	1.721344269e-01
67	19	1.711342268e-01
67	20	1.652330466e-01
67	21	1.682336467e-01
67	22	1.676335267e-01
67	23	1.656331266e-01
67	24	1.654330866e-01
67	25	1.700340068e-01
67	26	1.711342268e-01
67	27	1.694338868e-01
67	28	1.658331666e-01
67	29	1.640328066e-01
67	30	1.663332667e-01
67	31	1.660332066e-01
67	32	1.640328066e-01
67	33	1.698339668e-01
67	34	1.635327065e-01
67	35	1.688337668e-01
67	36	1.646329266e-01
67	37	1.643328666e-01
67	38	1.704340868e-01
67	39	1.688337668e-01
67	40	1.643328666e-01
67	41	1.695339068e-01
67	42	1.696339268e-01
67	43	1.672334467e-01
67	44	1.682336467e-01
67	45	1.644328866e-01
67	46	1.611322264e-01
67	47	1.660332066e-01
67	48	1.700340068e-01
67	49	1.654330866e-01
67	50	1.689337868e-01
67	51	1.667333467e-01
67	52	1.662332466e-01
67	53	1.645329066e-01
67	54	1.653330666e-01
67	55	1.691338268e-01
67	56	1.634326865e-01
67	57	1.662332466e-01
67	58	1.670334067e-01
67	59	1.641328266e-01
67	60	1.664332867e-01
67	61	1.661332266e-01
67	62	1.656331266e-01
67	63	1.666333267e-01
67	64	1.703340668e-01
67	65	1.683336667e-01
67	66	1.655331066e-01
67	67	1.880376075e-01
67	68	1.645329066e-01
67	69	1.645329066e-01
67	70	1.673334667e-01
67	71	1.638327666e-01
67	72	1.657331466e-01
67	73	1.665333067e-01
67	74	1.680336067e-01
67	75	1.723344669e-01
67	76	1.661332266e-01
67	77	1.671334267e-01
67	78	1.612322464e-01
67	79	1.696339268e-01
67	80	1.659331866e-01
67	81	1.680336067e-01
67	82	1.660332066e-01
67	83	1.608321664e-01
67	84	1.598319664e-01
67	85	1.682336467e-01
67	86	1.640328066e-01
67	87	1.701340268e-01
67	88	1.689337868e-01
67	89	1.690338068e-01
67	90	1.644328866e-01
67	91	1.685337067e-01
67	92	1.638327666e-01
67	93	1.686337267e-01
67	94	1.605321064e-01
67	95	1.718343669e-01
67	96	1.692338468e-01
67	97	1.695339068e-01
67	98	1.659331866e-01
67	99	1.630326065e-01
67	100	1.617323465e-01
68	1	1.644328866e-01
68	2	1.694338868e-01
68	3	1.633326665e-01
68	4	1.676335267e-01
68	5	1.698339668e-01
68	6	1.640328066e-01
68	7	1.669333867e-01
68	8	1.669333867e-01
68	9	1.686337267e-01
68	10	1.757351470e-01
68	11	1.667333467e-01
68	12	1.684336867e-01
68	13	1.657331466e-01
68	14	1.697339468e-01
68	15	1.646329266e-01
68	16	1.671334267e-01
68	17	1.721344269e-01
68	18	1.727345469e-01
68	19	1.642328466e-01
68	20	1.658331666e-01
68	21	1.633326665e-01
68	22	1.632326465e-01
68	23	1.679335867e-01
68	24	1.685337067e-01
68	25	1.628325665e-01
68	26	1.658331666e-01
68	27	1.624324865e-01
68	28	1.678335667e-01
68	29	1.617323465e-01
68	30	1.662332466e-01
68	31	1.667333467e-01
68	32	1.706341268e-01
68	33	1.697339468e-01
68	34	1.631326265e-01
68	35	1.667333467e-01
68	36	1.637327465e-01
68	37	1.640328066e-01
68	38	1.613322665e-01
68	39	1.664332867e-01
68	40	1.643328666e-01
68	41	1.683336667e-01
68	42	1.706341268e-01
68	43	1.668333667e-01
68	44	1.657331466e-01
68	45	1.634326865e-01
68	46	1.653330666e-01
68	47	1.645329066e-01
68	48	1.664332867e-01
68	49	1.691338268e-01
68	50	1.652330466e-01
68	51	1.646329266e-01
68	52	1.693338668e-01
68	53	1.648329666e-01
68	54	1.645329066e-01
68	55	1.638327666e-01
68	56	1.642328466e-01
68	57	1.639327866e-01
68	58	1.682336467e-01
68	59	1.710342068e-01
68	60	1.712342468e-01
68	61	1.665333067e-01
68	62	1.671334267e-01
68	63	1.650330066e-01
68	64	1.705341068e-01
68	65	1.708341668e-01
68	66	1.688337668e-01
68	67	1.645329066e-01
68	68	1.875375075e-01
68	69	1.637327465e-01
68	70	1.676335267e-01
68	71	1.682336467e-01
68	72	1.647329466e-01
68	73	1.641328266e-01
68	74	1.679335867e-01
68	75	1.688337668e-01
68	76	1.658331666e-01
68	77	1.726345269e-01
68	78	1.707341468e-01
68	79	1.656331266e-01
68	80	1.697339468e-01
68	81	1.625325065e-01
68	82	1.689337868e-01
68	83	1.676335267e-01
68	84	1.635327065e-01
68	85	1.642328466e-01
68	86	1.688337668e-01
68	87	1.698339668e-01
68	88	1.649329866e-01
68	89	1.631326265e-01
68	90	1.711342268e-01
68	91	1.629325865e-01
68	92	1.653330666e-01
68	93	1.624324865e-01
68	94	1.680336067e-01
68	95	1.638327666e-01
68	96	1.679335867e-01
68	97	1.686337267e-01
68	98	1.717343469e-01
68	99	1.710342068e-01
68	100	1.692338468e-01
69	1	1.655331066e-01
69	2	1.689337868e-01
69	3	1.672334467e-01
69	4	1.648329666e-01
69	5	1.660332066e-01
69	6	1.624324865e-01
69	7	1.681336267e-01
69	8	1.636327265e-01
69	9	1.685337067e-01
69	10	1.657331466e-01
69	11	1.680336067e-01
69	12	1.642328466e-01
69	13	1.687337467e-01
69	14	1.665333067e-01
69	15	1.697339468e-01
69	16	1.603320664e-01
69	17	1.654330866e-01
69	18	1.640328066e-01
69	19	1.651330266e-01
69	20	1.662332466e-01
69	21	1.653330666e-01
69	22	1.617323465e-01
69	23	1.665333067e-01
69	24	1.660332066e-01
69	25	1.694338868e-01
69	26	1.662332466e-01
69	27	1.669333867e-01
69	28	1.665333067e-01
69	29	1.661332266e-01
69	30	1.644328866e-01
69	31	1.723344669e-01
69	32	1.719343869e-01
69	33	1.639327866e-01
69	34	1.693338668e-01
69	35	1.630326065e-01
69	36	1.644328866e-01
69	37	1.647329466e-01
69	38	1.659331866e-01
69	39	1.649329866e-01
69	40	1.662332466e-01
69	41	1.658331666e-01
69	42	1.684336867e-01
69	43	1.675335067e-01
69	44	1.666333267e-01
69	45	1.658331666e-01
69	46	1.633326665e-01
69	47	1.637327465e-01
69	48	1.660332066e-01
69	49	1.652330466e-01
69	50	1.704340868e-01
69	51	1.644328866e-01
69	52	1.705341068e-01
69	53	1.668333667e-01
69	54	1.664332867e-01
69	55	1.689337868e-01
69	56	1.682336467e-01
69	57	1.598319664e-01
69	58	1.688337668e-01
69	59	1.644328866e-01
69	60	1.676335267e-01
69	61	1.649329866e-01
69	62	1.653330666e-01
69	63	1.653330666e-01
69	64	1.653330666e-01
69	65	1.656331266e-01
69	66	1.685337067e-01
69	67	1.645329066e-01
69	68	1.637327465e-01
69	69	1.872374475e-01
69	70	1.633326665e-01
69	71	1.620324065e-01
69	72	1.710342068e-01
69	73	1.670334067e-01
69	74	1.646329266e-01
69	75	1.665333067e-01
69	76	1.647329466e-01
69	77	1.659331866e-01
69	78	1.702340468e-01
69	79	1.695339068e-01
69	80	1.670334067e-01
69	81	1.721344269e-01
69	82	1.671334267e-01
69	83	1.663332667e-01
69	84	1.688337668e-01
69	85	1.675335067e-01
69	86	1.693338668e-01
69	87	1.629325865e-01
69	88	1.673334667e-01
69	89	1.688337668e-01
69	90	1.715343069e-01
69	91	1.668333667e-01
69	92	1.660332066e-01
69	93	1.672334467e-01
69	94	1.664332867e-01
69	95	1.660332066e-01
69	96	1.654330866e-01
69	97	1.645329066e-01
69	98	1.640328066e-01
69	99	1.637327465e-01
69	100	1.636327265e-01
70	1	1.644328866e-01
70	2	1.681336267e-01
70	3	1.695339068e-01
70	4	1.613322665e-01
70	5	1.697339468e-01
70	6	1.672334467e-01
70	7	1.693338668e-01
70	8	1.691338268e-01
70	9	1.669333867e-01
70	10	1.646329266e-01
70	11	1.706341268e-01
70	12	1.657331466e-01
70	13	1.692338468e-01
70	14	1.669333867e-01
70	15	1.700340068e-01
70	16	1.655331066e-01
70	17	1.639327866e-01
70	18	1.666333267e-01
70	19	1.682336467e-01
70	20	1.658331666e-01
70	21	1.622324465e-01
70	22	1.698339668e-01
70	23	1.642328466e-01
70	24	1.683336667e-01
70	25	1.687337467e-01
70	26	1.617323465e-01
70	27	1.643328666e-01
70	28	1.720344069e-01
70	29	1.663332667e-01
70	30	1.700340068e-01
70	31	1.716343269e-01
70	32	1.679335867e-01
70	33	1.638327666e-01
70	34	1.632326465e-01
70	35	1.660332066e-01
70	36	1.735347069e-01
70	37	1.678335667e-01
70	38	1.724344869e-01
70	39	1.670334067e-01
70	40	1.596319264e-01
70	41	1.733346669e-01
70	42	1.650330066e-01
70	43	1.684336867e-01
70	44	1.606321264e-01
70	45	1.668333667e-01
70	46	1.627325465e-01
70	47	1.637327465e-01
70	48	1.697339468e-01
70	49	1.652330466e-01
70	50	1.655331066e-01
70	51	1.659331866e-01
70	52	1.627325465e-01
70	53	1.660332066e-01
70	54	1.664332867e-01
70	55	1.721344269e-01
70	56	1.669333867e-01
70	57	1.661332266e-01
70	58	1.653330666e-01
70	59	1.690338068e-01
70	60	1.655331066e-01
70	61	1.675335067e-01
70	62	1.674334867e-01
70	63	1.603320664e-01
70	64	1.683336667e-01
70	65	1.643328666e-01
70	66	1.638327666e-01
70	67	1.673334667e-01
70	68	1.676335267e-01
70	69	1.633326665e-01
70	70	1.870374075e-01
70	71	1.650330066e-01
70	72	1.658331666e-01
70	73	1.686337267e-01
70	74	1.671334267e-01
70	75	1.676335267e-01
70	76	1.688337668e-01
70	77	1.652330466e-01
70	78	1.676335267e-01
70	79	1.658331666e-01
70	80	1.707341468e-01
70	81	1.646329266e-01
70	82	1.660332066e-01
70	83	1.694338868e-01
70	84	1.690338068e-01
70	85	1.663332667e-01
70	86	1.706341268e-01
70	87	1.693338668e-01
70	88	1.669333867e-01
70	89	1.666333267e-01
70	90	1.636327265e-01
70	91	1.670334067e-01
70	92	1.654330866e-01
70	93	1.687337467e-01
70	94	1.668333667e-01
70	95	1.663332667e-01
70	96	1.651330266e-01
70	97	1.598319664e-01
70	98	1.685337067e-01
70	99	1.645329066e-01
70	100	1.630326065e-01
71	1	1.639327866e-01
71	2	1.654330866e-01
71	3	1.663332667e-01
71	4	1.648329666e-01
71	5	1.699339868e-01
71	6	1.649329866e-01
71	7	1.665333067e-01
71	8	1.666333267e-01
71	9	1.695339068e-01
71	10	1.650330066e-01
71	11	1.669333867e-01
71	12	1.687337467e-01
71	13	1.640328066e-01
71	14	1.661332266e-01
71	15	1.689337868e-01
71	16	1.648329666e-01
71	17	1.687337467e-01
71	18	1.707341468e-01
71	19	1.641328266e-01
71	20	1.622324465e-01
71	21	1.694338868e-01
71	22	1.665333067e-01
71	23	1.681336267e-01
71	24	1.691338268e-01
71	25	1.654330866e-01
71	26	1.627325465e-01
71	27	1.655331066e-01
71	28	1.660332066e-01
71	29	1.661332266e-01
71	30	1.655331066e-01
71	31	1.708341668e-01
71	32	1.650330066e-01
71	33	1.648329666e-01
71	34	1.743348670e-01
71	35	1.677335467e-01
71	36	1.672334467e-01
71	37	1.671334267e-01
71	38	1.666333267e-01
71	39	1.629325865e-01
71	40	1.634326865e-01
71	41	1.713342669e-01
71	42	1.681336267e-01
71	43	1.626325265e-01
71	44	1.623324665e-01
71	45	1.660332066e-01
71	46	1.693338668e-01
71	47	1.618323665e-01
71	48	1.610322064e-01
71	49	1.685337067e-01
71	50	1.673334667e-01
71	51	1.655331066e-01
71	52	1.676335267e-01
71	53	1.627325465e-01
71	54	1.659331866e-01
71	55	1.677335467e-01
71	56	1.655331066e-01
71	57	1.666333267e-01
71	58	1.703340668e-01
71	59	1.662332466e-01
71	60	1.661332266e-01
71	61	1.697339468e-01
71	62	1.682336467e-01
71	63	1.687337467e-01
71	64	1.663332667e-01
71	65	1.720344069e-01
71	66	1.633326665e-01
71	67	1.638327666e-01
71	68	1.682336467e-01
71	69	1.620324065e-01
71	70	1.650330066e-01
71	71	1.852370474e-01
71	72	1.657331466e-01
71	73	1.662332466e-01
71	74	1.685337067e-01
71	75	1.637327465e-01
71	76	1.669333867e-01
71	77	1.690338068e-01
71	78	1.673334667e-01
71	79	1.695339068e-01
71	80	1.646329266e-01
71	81	1.628325665e-01
71	82	1.685337067e-01
71	83	1.624324865e-01
71	84	1.615323065e-01
71	85	1.614322865e-01
71	86	1.660332066e-01
71	87	1.665333067e-01
71	88	1.673334667e-01
71	89	1.679335867e-01
71	90	1.682336467e-01
71	91	1.670334067e-01
71	92	1.703340668e-01
71	93	1.630326065e-01
71	94	1.648329666e-01
71	95	1.673334667e-01
71	96	1.715343069e-01
71	97	1.625325065e-01
71	98	1.653330666e-01
71	99	1.669333867e-01
71	100	1.667333467e-01
72	1	1.668333667e-01
72	2	1.672334467e-01
72	3	1.669333867e-01
72	4	1.666333267e-01
72	5	1.682336467e-01
72	6	1.625325065e-01
72	7	1.627325465e-01
72	8	1.708341668e-01
72	9	1.630326065e-01
72	10	1.652330466e-01
72	11	1.685337067e-01
72	12	1.657331466e-01
72	13	1.605321064e-01
72	14	1.665333067e-01
72	15	1.566313263e-01
72	16	1.648329666e-01
72	17	1.693338668e-01
72	18	1.674334867e-01
72	19	1.679335867e-01
72	20	1.698339668e-01
72	21	1.660332066e-01
72	22	1.651330266e-01
72	23	1.622324465e-01
72	24	1.695339068e-01
72	25	1.622324465e-01
72	26	1.664332867e-01
72	27	1.665333067e-01
72	28	1.620324065e-01
72	29	1.629325865e-01
72	30	1.621324265e-01
72	31	1.642328466e-01
72	32	1.654330866e-01
72	33	1.657331466e-01
72	34	1.666333267e-01
72	35	1.623324665e-01
72	36	1.652330466e-01
72	37	1.653330666e-01
72	38	1.644328866e-01
72	39	1.661332266e-01
72	40	1.681336267e-01
72	41	1.666333267e-01
72	42	1.661332266e-01
72	43	1.727345469e-01
72	44	1.702340468e-01
72	45	1.691338268e-01
72	46	1.644328866e-01
72	47	1.683336667e-01
72	48	1.647329466e-01
72	49	1.641328266e-01
72	50	1.662332466e-01
72	51	1.685337067e-01
72	52	1.676335267e-01
72	53	1.678335667e-01
72	54	1.617323465e-01
72	55	1.692338468e-01
72	56	1.639327866e-01
72	57	1.649329866e-01
72	58	1.662332466e-01
72	59	1.639327866e-01
72	60	1.651330266e-01
72	61	1.688337668e-01
72	62	1.678335667e-01
72	63	1.661332266e-01
72	64	1.651330266e-01
72	65	1.613322665e-01
72	66	1.671334267e-01
72	67	1.657331466e-01
72	68	1.647329466e-01
72	69	1.710342068e-01
72	70	1.658331666e-01
72	71	1.657331466e-01
72	72	1.846369274e-01
72	73	1.643328666e-01
72	74	1.645329066e-01
72	75	1.703340668e-01
72	76	1.652330466e-01
72	77	1.610322064e-01
72	78	1.672334467e-01
72	79	1.685337067e-01
72	80	1.680336067e-01
72	81	1.683336667e-01
72	82	1.619323865e-01
72	83	1.649329866e-01
72	84	1.693338668e-01
72	85	1.728345669e-01
72	86	1.668333667e-01
72	87	1.649329866e-01
72	88	1.658331666e-01
72	89	1.673334667e-01
72	90	1.637327465e-01
72	91	1.640328066e-01
72	92	1.676335267e-01
72	93	1.623324665e-01
72	94	1.655331066e-01
72	95	1.643328666e-01
72	96	1.669333867e-01
72	97	1.672334467e-01
72	98	1.686337267e-01
72	99	1.632326465e-01
72	100	1.731346269e-01
73	1	1.670334067e-01
73	2	1.686337267e-01
73	3	1.655331066e-01
73	4	1.659331866e-01
73	5	1.676335267e-01
73	6	1.661332266e-01
73	7	1.689337868e-01
73	8	1.697339468e-01
73	9	1.669333867e-01
73	10	1.653330666e-01
73	11	1.653330666e-01
73	12	1.678335667e-01
73	13	1.715343069e-01
73	14	1.674334867e-01
73	15	1.654330866e-01
73	16	1.706341268e-01
73	17	1.674334867e-01
73	18	1.638327666e-01
73	19	1.657331466e-01
73	20	1.663332667e-01
73	21	1.688337668e-01
73	22	1.699339868e-01
73	23	1.626325265e-01
73	24	1.659331866e-01
73	25	1.652330466e-01
73	26	1.655331066e-01
73	27	1.688337668e-01
73	28	1.636327265e-01
73	29	1.662332466e-01
73	30	1.726345269e-01
73	31	1.716343269e-01
73	32	1.640328066e-01
73	33	1.672334467e-01
73	34	1.651330266e-01
73	35	1.716343269e-01
73	36	1.606321264e-01
73	37	1.644328866e-01
73	38	1.684336867e-01
73	39	1.670334067e-01
73	40	1.715343069e-01
73	41	1.689337868e-01
73	42	1.622324465e-01
73	43	1.674334867e-01
73	44	1.631326265e-01
73	45	1.680336067e-01
73	46	1.617323465e-01
73	47	1.734346869e-01
73	48	1.665333067e-01
73	49	1.695339068e-01
73	50	1.671334267e-01
73	51	1.641328266e-01
73	52	1.710342068e-01
73	53	1.663332667e-01
73	54	1.667333467e-01
73	55	1.627325465e-01
73	56	1.645329066e-01
73	57	1.635327065e-01
73	58	1.683336667e-01
73	59	1.623324665e-01
73	60	1.667333467e-01
73	61	1.690338068e-01
73	62	1.678335667e-01
73	63	1.641328266e-01
73	64	1.703340668e-01
73	65	1.650330066e-01
73	66	1.647329466e-01
73	67	1.665333067e-01
73	68	1.641328266e-01
73	69	1.670334067e-01
73	70	1.686337267e-01
73	71	1.662332466e-01
73	72	1.643328666e-01
73	73	1.856371274e-01
73	74	1.657331466e-01
73	75	1.655331066e-01
73	76	1.716343269e-01
73	77	1.724344869e-01
73	78	1.657331466e-01
73	79	1.677335467e-01
73	80	1.727345469e-01
73	81	1.664332867e-01
73	82	1.649329866e-01
73	83	1.655331066e-01
73	84	1.686337267e-01
73	85	1.638327666e-01
73	86	1.650330066e-01
73	87	1.686337267e-01
73	88	1.636327265e-01
73	89	1.638327666e-01
73	90	1.617323465e-01
73	91	1.679335867e-01
73	92	1.678335667e-01
73	93	1.676335267e-01
73	94	1.679335867e-01
73	95	1.670334067e-01
73	96	1.639327866e-01
73	97	1.598319664e-01
73	98	1.695339068e-01
73	99	1.651330266e-01
73	100	1.679335867e-01
74	1	1.713342669e-01
74	2	1.703340668e-01
74	3	1.665333067e-01
74	4	1.664332867e-01
74	5	1.722344469e-01
74	6	1.662332466e-01
74	7	1.692338468e-01
74	8	1.686337267e-01
74	9	1.658331666e-01
74	10	1.694338868e-01
74	11	1.689337868e-01
74	12	1.647329466e-01
74	13	1.650330066e-01
74	14	1.708341668e-01
74	15	1.676335267e-01
74	16	1.666333267e-01
74	17	1.678335667e-01
74	18	1.660332066e-01
74	19	1.673334667e-01
74	20	1.646329266e-01
74	21	1.685337067e-01
74	22	1.682336467e-01
74	23	1.691338268e-01
74	24	1.728345669e-01
74	25	1.660332066e-01
74	26	1.667333467e-01
74	27	1.687337467e-01
74	28	1.643328666e-01
74	29	1.665333067e-01
74	30	1.687337467e-01
74	31	1.664332867e-01
74	32	1.646329266e-01
74	33	1.682336467e-01
74	34	1.651330266e-01
74	35	1.675335067e-01
74	36	1.689337868e-01
74	37	1.667333467e-01
74	38	1.692338468e-01
